2257,7652,7652,2212,1293
2258,3176,3176,1626,26
2259,3368,3368,1811,58
2260,3,3,611,0
2261,2674,2674,402,22
2262,6659,6659,3575,47
2263,3,3,880,0
2264,6610,6610,1468,330
2265,292,292,72,2
2266,544,544,65,11
2267,4703,4703,1099,331
2268,3154,3154,622,1
2269,697,697,325,21
2270,122,122,27,1
2271,555,555,100,4
2272,791,791,125,7
2273,1474,1474,210,68
2274,37,37,15,1
2275,4486,4486,730,23
2276,164,164,49,2
2277,610,610,226,34
2278,4076,4076,984,60
2279,473,473,233,23
2280,1720,1720,501,25
2281,186,186,41,1
2282,4906,4906,1638,174
2283,9076,9076,1621,442
2284,2184,2184,377,6
2285,753,753,217,58
2286,22,22,12,0
2287,47727,47727,5042,998
2288,9442,9442,4521,183
2289,11640,11640,4380,0
2290,82213,82213,11010,1140
2291,78,78,34,11
2292,413,413,124,2
2293,3299,3299,1377,41
2294,766,766,535,3
2295,2189,2189,1128,60
2296,3196,3196,1597,63
2297,11733,11733,2703,370
2298,1616,1616,520,11
2299,420,420,66,23
2300,2392,2392,455,64
2301,465,465,125,0
2302,2639,2639,828,87
2303,577,577,138,79
2304,16,16,10,1
2305,1458,1458,442,21
2306,598,598,524,0
2307,1525,1525,593,69
2308,378,378,518,128
2309,2526,2526,601,57
2310,5619,5619,459,115
2311,4944,4944,2711,235
2312,8945,8945,603,244
2313,1,1,2,0
2314,2143,2143,575,31
2315,109,109,193,39
2316,4865,4865,380,39
2317,1013,1013,180,22
2318,15,15,7,1
2319,1504,1504,394,20
2320,742,742,389,21
2321,418,418,80,68
2322,3808,3808,1255,1
2323,36,36,12,14
2324,23289,23289,1319,13
2325,772,772,301,30
2326,275,275,20,0
2327,8937,8937,904,0
2328,2864,2864,1701,2
2329,2145,2145,1036,4
2330,3062,3062,1134,159
2331,13328,13328,4383,428
2332,10133,10133,1854,118
2333,1184,1184,865,188
2334,62601,62601,10646,5246
2335,65,65,17,1
2336,93,93,7,2
2337,3,3,2,0
2338,215,215,44,2
2339,239,239,36,3
2340,48192,48192,10289,382
2341,0,0,1,0
2342,168,168,238,12
2343,10520,10520,945,73
2344,829,829,182,56
2345,163,163,31,3
2346,18931,18931,3249,628
2347,170,170,58,16
2348,1270,1270,122,0
2349,430,430,33,3
2350,2440,2440,478,0
2351,813,813,129,0
2352,2850,2850,743,0
2353,49953,49953,13429,22
2354,7495,7495,1607,56
2355,5151,5151,1326,4
2356,19718,19718,6048,43
2357,10,20,10,0
2358,7649,7649,1718,34
2359,2233,2233,611,22
2360,7807,7807,3755,17
2361,143,143,13,1
2362,389,389,188,0
2363,103,103,415,1
2364,2012,2012,557,0
2365,19,19,21,17
2366,18157,18157,3556,5
2367,4180,4180,1191,308
2368,8448,8448,1822,184
2369,19030,19030,5173,204
2370,1174,1174,347,112
2371,4259,4259,391,16
2372,375,375,152,39
2373,1634,1634,248,228
2374,16040,16040,3439,505
2375,36,36,36,0
2376,5872,5872,1040,45
2377,307,307,120,26
2378,4339,4339,1971,20
2379,319,319,278,8
2380,21,21,9,5
2381,10,10,5,8
2382,1951,1951,728,126
2383,43,43,30,1
2384,1469,1469,803,144
2385,8412,8412,1520,90
2386,20746,20746,3559,1580
2387,9480,9480,2161,701
2388,10012,10012,2760,469
2389,1,1,116,71
2390,19162,19162,1910,246
2391,1246,1246,454,43
2392,6703,6703,967,76
2393,3087,3087,1030,50
2394,2596,2596,384,34
2395,6272,6272,539,140
2396,70,70,79,7
2397,41,41,28,1
2398,3070,3070,534,319
2399,2695,2695,1109,202
2400,431,431,151,122
2401,4098,4098,3042,48
2402,6160,6160,2093,20
2403,7044,7044,1610,9
2404,18245,18245,1463,182
2405,9674,9674,1584,1403
2406,3435,3435,252,46
2407,861,861,286,6
2408,963,963,966,15
2409,3832,3832,406,13
2410,2061,2061,448,3
2411,1844,1844,693,29
2412,12963,12963,3242,9
2413,5369,5369,1814,257
2414,184,184,37,26
2415,115,115,424,0
2416,112,112,395,0
2417,310,310,115,9
2418,4246,4246,1866,56
2419,363,363,1522,91
2420,6955,6955,1704,19
2421,958,958,222,31
2422,411,411,152,3
2423,19030,19030,2658,3
2424,502,502,211,4
2425,6501,6501,5568,368
2426,13096,13096,4296,52
2427,12965,12965,923,303
2428,6074,6074,704,26
2429,6434,6434,3476,8
2430,10813,10813,2917,5
2431,3093,3093,522,725
2432,275,275,278,6
2433,13183,13183,3007,109
2434,24487,24487,2899,190
2435,94946,94946,14728,4818
2436,4850,4850,849,361
2437,5282,5282,918,41
2438,1937,1937,563,37
2439,2,2,1,0
2440,3506,3506,1172,243
2441,1309,1309,386,4
2442,190,190,92,8
2443,178,178,75,1
2444,474,474,113,10
2445,44440,44440,4842,101
2446,1895,1895,398,155
2447,1644,1644,445,9
2448,26,26,10,0
2449,4908,4908,480,0
2450,1077,1077,269,6
2451,16675,16675,3636,15
2452,6217,6217,1713,107
2453,1020,1020,476,118
2454,11604,11604,2560,392
2455,18345,18345,1108,21
2456,749,749,202,11
2457,784,784,54,1
2458,20930,20930,7001,1733
2459,5023,5023,758,81
2460,4,4,4000,2
2461,776,776,511,1
2462,2611,2611,587,17
2463,111,111,67,2
2464,426,426,299,4
2465,7549,7549,1855,234
2466,57,57,79,77
2467,2143,2143,477,3
2468,9392,9392,1712,57
2469,59,59,74,1
2470,64,64,515,2
2471,1110,1110,196,60
2472,275,275,114,13
2473,3237,3237,1041,68
2474,2181,2181,473,11
2475,4789,4789,1187,108
2476,162,162,61,42
2477,424,424,179,20
2478,338,338,56,18
2479,4,4,112,0
2480,1726,1726,448,46
2481,249,249,69,10
2482,3036,3036,228,34
2483,865,865,285,30
2484,225,225,87,19
2485,945,945,385,72
2486,7750,7750,1015,152
2487,5,5,19,0
2488,1362,1362,643,67
2489,2972,2972,144,69
2490,0,0,1,0
2491,825,825,139,33
2492,1048,1048,337,15
2493,15375,15375,3189,100
2494,7457,7457,3169,12
2495,2553,2553,1294,9
2496,1484,1484,371,158
2497,6290,6290,2861,107
2498,3328,3328,617,21
2499,29042,29042,4699,17
2500,6831,6831,1110,5
2501,23081,23081,3782,127
2502,9077,9077,2527,3
2503,8335,8335,2558,80
2504,3,3,4,3
2505,3583,3583,469,17
2506,2403,2403,668,0
2507,5215,5215,1155,20
2508,866,866,373,18
2509,1343,1343,212,25
2510,519,519,132,1
2511,1366,1366,543,14
2512,3180,3180,983,83
2513,309,309,11969,31
2514,452,452,151,2
2515,299,299,61,2
2516,1305,1305,276,3
2517,5397,5397,501,0
2518,9253,9253,573,13
2519,67,67,24,0
2520,2756,2756,896,65
2521,309,309,83,3
2522,455,455,374,66
2523,890,890,669,98
2524,11141,11141,1246,252
2525,19433,19433,10502,100
2526,3817,3817,1062,211
2527,835,835,232,25
2528,1142,1142,484,4
2529,484,484,261,3
2530,555,555,167,4
2531,3459,3459,454,40
2532,948,948,205,7
2533,3087,3087,2975,434
2534,20593,20593,2782,308
2535,18037,18037,7909,96
2536,969,969,95,11
2537,145,145,55,6
2538,1089,1089,205,2
2539,11260,11260,1041,33
2540,396,396,54,6
2541,1271,1271,375,78
2542,157,157,45,0
2543,3217,3217,1021,58
2544,22043,22043,2794,76
2545,2964,2964,390,73
2546,559,559,159,113
2547,9117,9117,521,13
2548,87,87,32,3
2549,14140,14140,4655,98
2550,1420,1420,327,11
2551,369,369,55,5
2552,186,186,55,3
2553,586,586,173,23
2554,1000,1000,169,5
2555,1315,1315,231,33
2556,1179,1179,257,115
2557,58,58,22,1
2558,694,694,87,42
2559,210,210,124,3
2560,7321,7321,1052,1
2561,21752,21752,1370,245
2562,46336,46336,1819,233
2563,5104,5104,868,63
2564,199,199,40,2
2565,238,238,110,67
2566,1213,1213,491,1
2567,16,16,3,4
2568,8135,8135,4624,3
2569,99,99,18,1
2570,29287,29287,4279,21
2571,112,112,54,20
2572,148,148,44,5
2573,3987,3987,396,317
2574,326,326,48,12
2575,28403,28403,3504,12
2576,2743,2743,479,39
2577,9787,9787,2028,128
2578,10381,10381,3064,2332
2579,0,0,88,0
2580,1965,1965,907,56
2581,1189,1189,155,20
2582,777,777,220,0
2583,593,593,1789,72
2584,615,615,289,1
2585,1061,1061,272,8
2586,1612,1612,291,15
2587,728,728,123,16
2588,889,889,935,0
2589,372,372,160,21
2590,120,120,49,2
2591,3098,3098,636,60
2592,2994,2994,782,126
2593,4504,4504,1418,36
2594,10793,10793,2863,61
2595,9129,9129,3054,306
2596,2132,2132,771,15
2597,1075,1075,196,24
2598,1079,1079,23923,3
2599,541,541,135,0
2600,109,109,61,56
2601,43771,43771,6571,533
2602,261,261,163,13
2603,1848,1848,703,34
2604,182,182,88,32
2605,1511,1511,128,5
2606,857,857,114,2
2607,1620,1620,758,53
2608,39,39,61,2
2609,744,744,86,0
2610,22800,22800,1526,115
2611,12354,12354,2885,5
2612,7426,7426,1021,755
2613,2405,2405,1144,463
2614,860,860,451,10
2615,12259,12259,3066,7
2616,579,579,215,16
2617,8230,8230,1453,97
2618,447,447,279,3
2619,8820,8820,2330,217
2620,634,634,168,1
2621,338,338,153,8
2622,514,514,242,11
2623,416,416,71,7
2624,77,77,19,2
2625,1688,1688,491,5
2626,3108,3108,1474,28
2627,110046,110046,32137,48
2628,1910,1910,261,127
2629,446,446,13,0
2630,70,70,4,0
2631,4954,4954,1519,17
2632,16712,16712,3063,146
2633,98,98,29,0
2634,96,96,16,4
2635,538,538,235,59
2636,2651,2651,1173,26
2637,1997,1997,787,46
2638,4933,4933,492,389
2639,942,942,771,352
2640,1494,1494,579,66
2641,18,18,14,0
2642,928,928,770,0
2643,7506,7506,1233,1
2644,18576,18576,4023,3
2645,8485,8485,3360,1
2646,34560,34560,6231,35
2647,2432,2432,412,72
2648,4434,4434,2873,16
2649,4353,4353,475,105
2650,1031,1031,250,71
2651,7513,7513,3036,315
2652,2,2,2,0
2653,301,301,196,5
2654,1669,1669,489,44
2655,15187,15187,3837,70
2656,6,6,10,1
2657,237,237,43,0
2658,4100,4100,779,8
2659,3086,3086,1030,50
2660,169,169,61,2
2661,1147,1147,128,8
2662,12801,12801,3419,18
2663,8193,8193,1933,6
2664,11700,11700,2537,1
2665,480,480,220,2
2666,67,67,22184,2254
2667,615,615,240,8
2668,1072,1072,173,24
2669,7682,7682,943,47
2670,0,0,10,0
2671,1409,1409,199,120
2672,6715,6715,2038,4
2673,792,792,116,4
2674,342,342,208,20
2675,215,215,571,42
2676,7330,7330,1091,226
2677,612,612,87,32
2678,4956,4956,1212,146
2679,8790,8790,3184,186
2680,55,55,224,1
2681,2356,2356,545,119
2682,668,668,171,23
2683,851,851,157,12
2684,1542,1542,1034,91
2685,363,363,134,13
2686,416,416,191,18
2687,560,560,315,32
2688,11810,11810,2003,17
2689,425,425,57,1
2690,55,55,11,0
2691,5138,5138,1476,1
2692,147,147,31,10
2693,9506,9506,962,622
2694,5914,5914,967,4
2695,1149,1149,784,41
2696,1,1,3,0
2697,1,1,173,0
2698,5218,5218,3673,83
2699,48997,48997,15629,55
2700,17888,17888,5434,4
2701,4573,4573,1135,188
2702,3365,3365,409,101
2703,216,216,64,16
2704,16159,16159,2191,51
2705,12441,12441,2046,33
2706,20656,20656,4438,129
2707,9267,9267,2505,6
2708,3288,3288,1400,52
2709,1040,1040,434,58
2710,1026,1026,199,84
2711,8047,8047,1639,240
2712,2472,2472,295,191
2713,29923,29923,6419,14
2714,318,318,85,17
2715,77,77,89,10
2716,4211,4211,583,36
2717,97,97,22,8
2718,810,810,641,11
2719,1516,1516,463,162
2720,2633,2633,345,44
2721,162,162,476,1
2722,4,4,4,0
2723,27,27,27,1
2724,1309,1309,734,44
2725,4317,4317,638,5
2726,3876,3876,2470,0
2727,27497,27497,2686,39
2728,24440,24440,6202,28
2729,3626,3626,679,21
2730,171,171,52,2
2731,1827,1827,608,45
2732,4028,4028,672,57
2733,40,40,39,7
2734,30156,30156,3891,161
2735,8596,8596,816,14
2736,143,143,1340,62
2737,2077,2077,1715,14
2738,40157,40157,8093,48
2739,546,546,103,22
2740,1914,1914,344,73
2741,3875,3875,1167,46
2742,3394,3394,2347,27
2743,4622,4622,349,33
2744,1894,1894,1365,0
2745,2732,2732,594,2
2746,8744,8744,1438,748
2747,5880,5880,1155,288
2748,1187,1187,1187,319
2749,377,377,46,4
2750,127,127,20,11
2751,257,257,193,54
2752,11034,11034,696,481
2753,2150,2150,429,4
2754,30,30,6,1
2755,7116,7116,1493,30
2756,4450,4450,516,121
2757,3227,3227,547,15
2758,891,891,521,52
2759,217,217,56,1
2760,1320,1320,355,7
2761,12843,12843,2161,774
2762,18909,18909,2260,742
2763,14834,14834,1451,11
2764,9241,9241,1707,58
2765,314,314,59,12
2766,31710,31710,4389,31
2767,769,769,60,10
2768,18175,18175,2217,158
2769,748,748,887,90
2770,429,429,209,13
2771,2648,2648,735,2
2772,753,753,144,77
2773,1789,1789,356,2
2774,1461,1461,277,3
2775,414,414,120,4
2776,5049,5049,3334,35
2777,3231,3231,789,1
2778,54,54,39,0
2779,3597,3597,1556,250
2780,10202,10202,109584,14809
2781,2336,2336,286,108
2782,241,241,554,4
2783,72,72,48,0
2784,532,532,177,40
2785,2,2,3,1
2786,0,0,2,0
2787,4740,4740,1219,117
2788,89,89,40,5
2789,8808,8808,1170,57
2790,499,499,158,9
2791,141,141,33,1
2792,10694,10694,2340,183
2793,31192,31192,3717,58
2794,3006,3006,414,83
2795,5310,5310,1355,78
2796,4670,4670,1364,302
2797,22,22,397,411
2798,270,270,118,3
2799,702,702,232,8
2800,1679,1679,271,173
2801,13,13,2,0
2802,4637,4637,572,0
2803,75,75,30,9
2804,5283,5283,1710,0
2805,9265,9265,33704,38
2806,5857,5857,1600,17
2807,11415,11415,2536,131
2808,363,363,46,1
2809,1296,1296,172,17
2810,736,736,255,6
2811,4220,4220,1083,205
2812,407,407,154,24
2813,2855,2855,910,191
2814,1615,1615,347,55
2815,289,289,486,32
2816,509,509,74,1
2817,71,71,78,1
2818,468,468,86,12
2819,1340,1340,677,120
2820,32,32,87,1
2821,6377,6377,475,136
2822,3923,3923,594,2
2823,23,23,2,0
2824,2,2,1,0
2825,1069,1069,399,185
2826,7167,7167,900,15
2827,1319,1319,418,11
2828,75,75,548,5
2829,30325,30325,7142,611
2830,1102,1102,148,0
2831,24426,24426,5157,9
2832,18987,18987,6975,67
2833,3592,3592,2657,51
2834,670,670,159,0
2835,404,404,85,2
2836,641,641,130,12
2837,436,436,66,10
2838,3003,3003,1108,144
2839,1191,1191,564,159
2840,7022,7022,1651,149
2841,823,823,294,8
2842,770,770,522,5
2843,2505,2505,595,28
2844,15270,15270,1966,46
2845,3102,3102,698,86
2846,251,251,49,9
2847,28624,28624,4583,35
2848,6,6,27,0
2849,158,158,19,1
2850,198,198,47,23
2851,324,324,257,31
2852,4,4,1,0
2853,248,248,91,66
2854,671,671,246,2
2855,2713,2713,595,1
2856,3822,3822,408,3
2857,390,390,262,6
2858,594,594,235,122
2859,5,5,12,0
2860,152,152,1825,3
2861,1171,1171,3464,23
2862,14713,14713,3603,57
2863,5236,5236,1782,1
2864,14902,14902,3209,925
2865,15879,15879,4522,14
2866,23209,23209,11013,406
2867,6508,6508,507,219
2868,0,0,66,0
2869,3550,3550,561,46
2870,6221,6221,896,5
2871,18725,18725,2648,768
2872,4585,4585,686,180
2873,224,224,54,7
2874,3825,3825,2601,381
2875,3257,3257,866,9
2876,1425,1425,373,6
2877,746,746,97,13
2878,450,450,67,34
2879,17,17,17,0
2880,0,0,1,0
2881,16165,16165,6484,13
2882,3548,3548,2240,34
2883,1,1,189,1
2884,40,40,21,11
2885,2612,2612,840,42
2886,3297,3297,851,165
2887,2736,2736,432,68
2888,4485,4485,1335,156
2889,307,307,100,4
2890,7399,7399,1921,314
2891,2399,2399,549,102
2892,1838,1838,397,64
2893,1056,1056,833,6
2894,21,21,242,0
2895,6386,6386,1014,82
2896,881,881,290,1
2897,4776,4776,1183,4
2898,1217,1217,336,93
2899,813,813,116,1
2900,692,692,225,24
2901,37745,37745,6256,64
2902,13501,13501,1810,153
2903,2187,2187,607,0
2904,23,23,13,5
2905,513,513,69,9
2906,7151,7151,10060,720
2907,2716,2716,331,9
2908,382,382,80,27
2909,0,0,45,2
2910,871,871,170,6
2911,188,188,127,3
2912,261,261,150,6
2913,510,510,246,18
2914,7333,7333,1491,195
2915,16456,16456,6339,420
2916,2080,2080,472,72
2917,3094,3094,627,121
2918,598,598,1609,6
2919,3847,3847,921,64
2920,443,443,285,1
2921,56,56,26,1
2922,3314,3314,694,64
2923,410,410,92,0
2924,155,155,31,9
2925,2091,2091,509,12
2926,31,31,60,0
2927,14847,14847,2361,355
2928,160,160,44,8
2929,8516,8516,1094,90
2930,87,87,32,3
2931,2622,2622,619,25
2932,1524,1524,149,9
2933,3369,3369,768,86
2934,1850,1850,653,1
2935,3183,3183,356,47
2936,60476,60476,6180,961
2937,52946,52946,13914,40
2938,23015,23015,9876,132
2939,615,615,93,0
2940,1018,1018,558,134
2941,3,3,1,0
2942,2341,2341,622,8
2943,5181,5181,634,1210
2944,635,635,81,24
2945,859,859,233,1
2946,6522,6522,1769,105
2947,7043,7043,3276,18
2948,1415,1415,449,0
2949,7255,7255,1471,8
2950,22718,22718,8305,393
2951,39,39,17,0
2952,158,158,4,1
2953,2942,2942,1192,568
2954,2103,2103,238,69
2955,1001,1001,377,31
2956,16081,16081,2751,44
2957,2773,2773,2892,31
2958,7,7,31,20
2959,3936,3936,621,116
2960,7367,7367,1795,9
2961,584,584,174,15
2962,4124,4124,1889,186
2963,400,400,176,87
2964,963,963,61,54
2965,273,273,221,217
2966,14,14,9,0
2967,293,293,141,9
2968,1425,1425,501,82
2969,9930,9930,3571,21
2970,1040,1040,428,65
2971,3688,3688,1664,33
2972,1178,1178,130,7
2973,16126,16126,3727,112
2974,16550,16550,1424,225
2975,4052,4052,2260,1110
2976,1561,1561,735,449
2977,691,691,108,101
2978,265,265,73,8
2979,663,663,1728,82
2980,79,79,36,8
2981,378,378,118,16
2982,1746,1746,342,135
2983,508,508,186,2
2984,1669,1669,195,23
2985,5929,5929,992,261
2986,13528,13528,5472,27
2987,3631,3631,466,51
2988,263,263,102,2
2989,3033,3033,439,239
2990,26027,26027,1416,166
2991,154,154,22,9
2992,1205,1205,347,14
2993,242,242,67,21
2994,26498,26498,13752,166
2995,3229,3229,2461,125
2996,3749,3749,1837,295
2997,5419,5419,1653,9
2998,3882,3882,600,493
2999,1862,1862,893,80
3000,2719,2719,8283,56
3001,16,16,16,0
3002,1858,1858,681,57
3003,2657,2657,1169,195
3004,1237,1237,635,28
3005,5299,5299,4317,363
3006,2834,2834,549,334
3007,358,358,123,3
3008,25928,25928,7105,18
3009,1288,1288,257,209
3010,1696,1696,381,29
3011,5918,5918,504,169
3012,14550,14550,1964,3
3013,1467,1467,344,8
3014,29467,29467,11065,18
3015,3445,3445,664,17
3016,192,192,31,11
3017,12013,12013,1478,57
3018,6771,6771,611,51
3019,8368,8368,1699,428
3020,1759,1759,539,52
3021,13,13,28,7
3022,9735,9735,1556,363
3023,64,64,8,0
3024,21465,21465,7726,11
3025,948,948,28083,1331
3026,4852,4852,6173,9
3027,6,6,92,0
3028,334,334,143,17
3029,2601,2601,526,113
3030,3217,3217,1632,76
3031,349,349,88,11
3032,944,944,311,889
3033,15957,15957,1500,129
3034,104,104,36,26
3035,202,202,49,2
3036,8930,8930,3811,3
3037,5446,5446,427,29
3038,19485,19485,4013,370
3039,389,389,104,62
3040,587,587,179,15
3041,2883,2883,609,48
3042,6880,6880,3004,3683
3043,3,3,1,0
3044,1728,1728,111,15
3045,1295,1295,508,2
3046,15649,15649,4800,91
3047,17416,17416,3614,1
3048,86,86,213,3
3049,922,922,396,26
3050,9237,9237,3603,279
3051,35088,35088,6626,51
3052,1022,1022,1032,4
3053,11351,11351,2157,46
3054,0,0,50,0
3055,23809,23809,2474,305
3056,3660,3660,1115,5
3057,103,103,10,2
3058,685,685,345,5
3059,11258,11258,2909,0
3060,4286,4286,1246,77
3061,478,478,317,0
3062,1906,1906,716,14
3063,710,710,174,1
3064,8199,8199,2257,99
3065,260,260,681,2
3066,528,528,225,36
3067,47166,47166,6930,478
3068,22632,22632,4953,30
3069,5356,5356,1782,143
3070,1373,1373,808,57
3071,1083,1083,124,34
3072,212,212,51,5
3073,54,54,12,0
3074,189,189,52,8
3075,15,15,7,0
3076,2797,2797,536,42
3077,3238,3238,1379,164
3078,6237,6237,3116,0
3079,1993,1993,905,55
3080,633,633,87,72
3081,426,426,189,1
3082,2452,2452,591,160
3083,127,127,54,2
3084,2067,2067,497,45
3085,3723,3723,799,34
3086,17887,17887,2349,22
3087,1718,1718,5248,105
3088,8120,8120,2838,113
3089,226,226,93,2
3090,12,12,10,0
3091,1042,1042,110,33
3092,6303,6303,697,56
3093,4474,4474,1385,90
3094,9628,9628,1733,127
3095,31,31,38,43
3096,981,981,707,155
3097,19,19,18,8
3098,2312,2312,176,0
3099,3692,3692,743,645
3100,4428,4428,1252,344
3101,4628,4628,452,21
3102,361,361,195,344
3103,1784,1784,919,19
3104,3,3,72,0
3105,9,9,11,3
3106,74182,74182,8500,178
3107,360,360,58,1
3108,1046,1046,430,21
3109,36782,36782,8276,693
3110,1811,1811,871,108
3111,1733,1733,373,59
3112,1685,1685,1205,27
3113,1973,1973,443,22
3114,561,561,109,1
3115,20913,20913,2589,242
3116,47,47,809,13
3117,488,488,156,1
3118,19833,19833,4807,2437
3119,7356,7356,2464,473
3120,7271,7271,1178,334
3121,216,216,62,1
3122,301,301,196,5
3123,253,253,84,113
3124,18,18,152,1
3125,5394,5394,997,16
3126,5380,5380,1303,27
